date,facility_id,facility_name,country,region,storage_site_type,co2_emitted_tonnes,co2_captured_tonnes,co2_stored_tonnes,capture_efficiency_percent,storage_integrity_percent,anomaly_flag,notes
2025-07-12,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,10336.24,8780.3,8792.74,84.95,100.142,False,
2025-07-13,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,7502.76,7265.71,7265.74,96.84,100.0,False,
2025-07-14,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,11398.1,10799.54,10762.58,94.75,99.658,False,
2025-07-15,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,10973.62,9701.39,9747.13,88.41,100.471,False,
2025-07-16,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,9661.48,8184.3,8179.1,84.71,99.937,False,
2025-07-17,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,7883.94,7151.21,7159.18,90.71,100.111,False,
2025-07-18,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,10517.39,10171.98,10169.09,96.72,99.972,False,
2025-07-19,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,9538.63,8955.97,8946.7,93.89,99.896,False,
2025-07-20,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,10696.24,10513.74,10460.07,98.29,99.49,False,
2025-07-21,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,10294.66,10055.23,9996.97,97.67,99.421,False,
2025-07-22,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,9933.93,8656.33,8631.92,87.14,99.718,False,
2025-07-23,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,9352.79,8970.2,8922.83,95.91,99.472,False,
2025-07-24,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,11907.8,11004.75,10975.31,92.42,99.732,False,
2025-07-25,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,9405.22,8566.27,8557.95,91.08,99.903,False,
2025-07-26,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,10172.42,8808.16,8806.95,86.59,99.986,False,
2025-07-27,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,10483.15,9497.97,9448.21,90.6,99.476,False,
2025-07-28,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,10443.2,9524.69,9538.45,91.2,100.144,False,
2025-07-29,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,7879.64,7500.68,7538.92,95.19,100.51,False,
2025-07-30,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,8611.13,7284.06,7276.51,84.59,99.896,False,
2025-07-31,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,10168.46,8872.81,8853.63,87.26,99.784,False,
2025-08-01,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,10021.52,9040.78,9038.55,90.21,99.975,False,
2025-08-02,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,9758.44,9030.63,9012.57,92.54,99.8,False,
2025-08-03,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,10099.91,8805.03,8738.55,87.18,99.245,False,
2025-08-04,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,8967.39,8575.1,8552.88,95.63,99.741,False,
2025-08-05,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,8736.67,7727.09,7709.28,88.44,99.77,False,
2025-08-06,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,8845.8,8144.8,8153.99,92.08,100.113,False,
2025-08-07,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,9320.75,8240.65,8202.47,88.41,99.537,False,
2025-08-08,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,10342.85,9502.71,9523.26,91.88,100.216,False,
2025-08-09,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,10294.22,9506.76,9569.08,92.35,100.656,False,
2025-08-10,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,8183.29,7859.05,7829.42,96.04,99.623,False,
2025-08-11,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,9207.99,8797.74,8797.46,95.54,99.997,False,
2025-08-12,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,9435.38,8039.04,8001.67,85.2,99.535,False,
2025-08-13,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,9935.23,8875.61,8833.95,89.33,99.531,False,
2025-08-14,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,8593.21,7602.92,7579.46,88.48,99.691,False,
2025-08-15,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,10384.08,9203.94,9198.14,88.64,99.937,False,
2025-08-16,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,8506.24,7340.08,7298.03,86.29,99.427,False,
2025-08-17,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,9888.48,8415.55,8402.28,85.1,99.842,False,
2025-08-18,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,8897.61,8431.61,8435.98,94.76,100.052,False,
2025-08-19,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,8604.01,8278.84,8250.54,96.22,99.658,False,
2025-08-20,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,7615.92,6708.08,6699.27,88.08,99.869,False,
2025-08-21,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,8877.07,8457.03,8449.53,95.27,99.911,False,
2025-08-22,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,8826.87,7816.83,7770.33,88.56,99.405,False,
2025-08-23,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,9428.44,8682.25,8639.33,92.09,99.506,False,
2025-08-24,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,9376.76,8700.82,8672.52,92.79,99.675,False,
2025-08-25,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,8419.66,7403.38,7396.18,87.93,99.903,False,
2025-08-26,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,9155.69,7943.59,7886.86,86.76,99.286,False,
2025-08-27,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,8872.43,8758.81,8712.45,98.72,99.471,False,
2025-08-28,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,8493.26,7576.92,7518.04,89.21,99.223,False,
2025-08-29,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,9180.04,8646.76,8598.47,94.19,99.442,False,
2025-08-30,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,9353.86,8157.76,8126.12,87.21,99.612,False,
2025-08-31,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,9820.14,8455.59,8441.77,86.1,99.837,False,
2025-09-01,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,9003.74,8871.22,8840.05,98.53,99.649,False,
2025-09-02,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,8682.35,8156.76,8160.72,93.95,100.049,False,
2025-09-03,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,7617.49,6716.61,6687.42,88.17,99.565,False,
2025-09-04,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,9061.1,8497.8,8490.07,93.78,99.909,False,
2025-09-05,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,8061.78,7131.28,7121.38,88.46,99.861,False,
2025-09-06,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,8964.19,8904.53,8837.12,99.33,99.243,False,
2025-09-07,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,8442.37,7496.8,7465.04,88.8,99.576,False,
2025-09-08,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,8388.79,7792.78,7786.62,92.9,99.921,False,
2025-09-09,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,8842.41,8215.6,8173.2,92.91,99.484,False,
2025-09-10,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,9018.55,8396.71,8367.1,93.1,99.647,False,
2025-09-11,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,8029.13,7800.72,7809.28,97.16,100.11,False,
2025-09-12,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,8924.93,8574.34,8562.64,96.07,99.864,False,
2025-09-13,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,10221.58,9952.85,9997.2,97.37,100.446,False,
2025-09-14,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,8794.89,8141.85,8148.48,92.57,100.081,False,
2025-09-15,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,8938.88,8773.08,8738.95,98.15,99.611,False,
2025-09-16,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,9494.08,8562.41,8593.66,90.19,100.365,False,
2025-09-17,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,8487.68,8256.14,8297.73,97.27,100.504,False,
2025-09-18,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,8030.59,7560.41,7568.08,94.15,100.101,False,
2025-09-19,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,8855.52,8301.09,8287.29,93.74,99.834,False,
2025-09-20,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,7424.71,6670.77,6672.84,89.85,100.031,False,
2025-09-21,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,9058.0,8793.0,8763.42,97.07,99.664,False,
2025-09-22,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,7918.71,7106.06,7073.64,89.74,99.544,False,
2025-09-23,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,8557.64,8458.07,8430.74,98.84,99.677,False,
2025-09-24,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,8314.83,7197.68,7161.47,86.56,99.497,False,
2025-09-25,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,8079.75,7598.64,7549.8,94.05,99.357,False,
2025-09-26,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,7050.27,7043.22,7016.36,99.9,99.619,False,
2025-09-27,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,8310.01,7107.41,7115.71,85.53,100.117,False,
2025-09-28,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,9071.12,7979.74,8005.99,87.97,100.329,False,
2025-09-29,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,8834.96,8753.31,8753.0,99.08,99.996,False,
2025-09-30,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,7736.2,7565.61,7550.28,97.79,99.797,False,
2025-10-01,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,9030.24,8156.57,8147.55,90.33,99.889,False,
2025-10-02,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,7835.65,7365.38,7309.24,94.0,99.238,False,
2025-10-03,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,8158.81,7085.03,7033.96,86.84,99.279,False,
2025-10-04,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,8610.29,8041.93,7981.86,93.4,99.253,False,
2025-10-05,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,8662.46,8541.24,8545.67,98.6,100.052,False,
2025-10-06,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,8176.67,7572.4,7545.66,92.61,99.647,False,
2025-10-07,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,9062.75,8320.12,8302.6,91.81,99.79,False,
2025-10-08,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,8335.57,7104.23,7067.2,85.23,99.479,False,
2025-10-09,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,8717.21,8628.94,8652.4,98.99,100.272,False,
2025-10-10,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,8061.56,7355.53,7325.21,91.24,99.588,False,
2025-10-11,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,7534.81,6899.37,6874.51,91.57,99.64,False,
2025-10-12,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,7071.47,6826.48,6845.07,96.54,100.272,False,
2025-10-13,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,8501.92,7516.99,7475.29,88.42,99.445,False,
2025-10-14,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,9012.6,9003.58,8948.39,99.9,99.387,False,
2025-10-15,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,7881.76,7082.63,7071.55,89.86,99.843,False,
2025-10-16,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,7835.68,7300.25,7276.32,93.17,99.672,False,
2025-10-17,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,8365.11,7425.38,7424.65,88.77,99.99,False,
2025-10-18,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,8366.69,8201.03,8181.06,98.02,99.756,False,
2025-10-19,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,8443.99,7671.74,7585.61,90.85,98.877,False,
2025-10-20,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,7972.31,7115.52,7105.32,89.25,99.857,False,
2025-10-21,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,8842.74,8082.79,8079.34,91.41,99.957,False,
2025-10-22,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,8552.19,7860.78,7848.66,91.92,99.846,False,
2025-10-23,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,6783.41,6555.68,6505.23,96.64,99.23,False,
2025-10-24,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,8849.96,7896.73,7911.59,89.23,100.188,False,
2025-10-25,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,8890.02,7959.7,7944.69,89.54,99.811,False,
2025-10-26,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,8421.29,7353.22,7333.6,87.32,99.733,False,
2025-10-27,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,9741.49,9646.8,9661.54,99.03,100.153,False,
2025-10-28,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,9144.54,8609.48,8602.42,94.15,99.918,False,
2025-10-29,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,9542.79,8852.99,8803.72,92.77,99.443,False,
2025-10-30,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,8654.98,8484.65,8418.99,98.03,99.226,False,
2025-10-31,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,7935.8,7152.56,7127.75,90.13,99.653,False,
2025-11-01,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,8436.81,8114.34,8105.87,96.18,99.896,False,
2025-11-02,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,7429.52,6633.17,6584.75,89.28,99.27,False,
2025-11-03,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,9449.34,9336.59,9336.15,98.81,99.995,False,
2025-11-04,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,8756.93,7714.7,7697.46,88.1,99.777,False,
2025-11-05,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,9985.09,9553.29,9520.23,95.68,99.654,False,
2025-11-06,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,7945.49,7842.28,7839.2,98.7,99.961,False,
2025-11-07,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,8363.81,7631.98,7613.86,91.25,99.763,False,
2025-11-08,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,9586.15,8950.35,8913.03,93.37,99.583,False,
2025-11-09,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,9465.96,8048.37,8029.69,85.02,99.768,False,
2025-11-10,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,9099.82,9090.72,9028.17,99.9,99.312,False,
2025-11-11,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,8651.43,8527.61,8497.45,98.57,99.646,False,
2025-11-12,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,8554.95,8102.15,8081.18,94.71,99.741,False,
2025-11-13,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,9590.14,9315.31,9255.4,97.13,99.357,False,
2025-11-14,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,9520.37,9121.24,9125.9,95.81,100.051,False,
2025-11-15,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,7939.43,7436.16,7436.62,93.66,100.006,False,
2025-11-16,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,8645.29,8421.05,8364.64,97.41,99.33,False,
2025-11-17,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,7484.66,7319.65,7312.56,97.8,99.903,False,
2025-11-18,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,10012.37,9886.63,9853.06,98.74,99.66,False,
2025-11-19,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,7711.21,7135.9,7147.13,92.54,100.157,False,
2025-11-20,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,8529.96,8030.11,8015.17,94.14,99.814,False,
2025-11-21,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,9434.32,9321.97,9290.72,98.81,99.665,False,
2025-11-22,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,11439.45,9964.67,9916.09,87.11,99.512,False,
2025-11-23,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,8559.06,7798.28,7754.33,91.11,99.436,False,
2025-11-24,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,9504.73,8840.1,8863.55,93.01,100.265,False,
2025-11-25,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,8392.77,7644.62,7642.17,91.09,99.968,False,
2025-11-26,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,9242.66,8144.01,8121.56,88.11,99.724,False,
2025-11-27,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,8478.0,7334.73,7334.34,86.51,99.995,False,
2025-11-28,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,9557.36,8813.39,8803.01,92.22,99.882,False,
2025-11-29,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,9466.7,8826.14,8852.06,93.23,100.294,False,
2025-11-30,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,9790.88,9521.26,9530.74,97.25,100.1,False,
2025-12-01,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,8090.69,7490.44,7439.08,92.58,99.314,False,
2025-12-02,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,10264.38,9529.18,9504.8,92.84,99.744,False,
2025-12-03,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,10201.04,8684.32,8682.93,85.13,99.984,False,
2025-12-04,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,8608.21,8087.63,8113.89,93.95,100.325,False,
2025-12-05,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,9658.69,9190.71,9198.16,95.15,100.081,False,
2025-12-06,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,9969.4,9064.43,9028.97,90.92,99.609,False,
2025-12-07,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,9249.36,8696.35,8640.73,94.02,99.36,False,
2025-12-08,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,9735.85,9561.03,9585.1,98.2,100.252,False,
2025-12-09,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,10469.24,9370.64,9391.98,89.51,100.228,False,
2025-12-10,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,8390.1,8263.67,8277.02,98.49,100.162,False,
2025-12-11,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,8856.37,7607.79,7585.85,85.9,99.712,False,
2025-12-12,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,9345.73,7963.67,7901.88,85.21,99.224,False,
2025-12-13,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,9830.66,8808.93,8818.9,89.61,100.113,False,
2025-12-14,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,8902.6,8221.06,8211.15,92.34,99.879,False,
2025-12-15,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,10225.11,10204.3,10157.87,99.8,99.545,False,
2025-12-16,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,9155.72,8572.94,8552.1,93.63,99.757,False,
2025-12-17,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,10852.1,9312.01,9257.18,85.81,99.411,False,
2025-12-18,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,9901.21,9297.54,9214.18,93.9,99.103,False,
2025-12-19,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,9182.08,8096.32,8098.17,88.18,100.023,False,
2025-12-20,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,10500.8,10366.96,10364.46,98.73,99.976,False,
2025-12-21,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,10069.6,9790.88,9796.76,97.23,100.06,False,
2025-12-22,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,8980.77,8255.45,8248.21,91.92,99.912,False,
2025-12-23,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,10372.24,9729.49,9713.9,93.8,99.84,False,
2025-12-24,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,11415.17,11087.93,11062.8,97.13,99.773,False,
2025-12-25,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,9602.2,8809.42,8808.94,91.74,99.995,False,
2025-12-26,F-E05,Epsilon Capture,United Kingdom,Aberdeenshire,Depleted Gas Field,11063.33,10766.91,10781.3,97.32,100.134,False,
